City,State/Province,County,Date,Latitude,Longitude,year,month,day,Count,season,AQI
Leander,TX,travis,2021-10-18,30.6,-97.9,2021,10,18,40,Fall,51.0
Taylorville,IL,christian,2021-10-18,39.5,-89.2,2021,10,18,24,Fall,
Chicago,IL,cook,2021-10-18,41.9,-87.7,2021,10,18,58,Fall,82.0
Tulsa,OK,creek,2021-10-18,36.1,-96.0,2021,10,18,1,Fall,44.0
Annapolis,MD,anne arundel,2021-10-18,38.9,-76.5,2021,10,18,20,Fall,31.0
Austin,TX,travis,2021-10-18,30.3,-97.7,2021,10,18,86,Fall,51.0
Vincennes,IN,knox,2021-10-18,38.6,-87.5,2021,10,18,60,Fall,36.0
Lykens,PA,dauphin,2021-10-18,40.6,-76.7,2021,10,18,4,Fall,28.0
Blanco,TX,blanco,2021-10-18,30.0,-98.3,2021,10,18,32,Fall,
Keyport,NJ,monmouth,2021-10-18,40.4,-74.2,2021,10,18,4,Fall,27.0
Sherman,TX,grayson,2021-10-18,33.6,-96.5,2021,10,18,6,Fall,
Leander,TX,williamson,2021-10-18,30.4,-98.0,2021,10,18,15,Fall,
Boerne,TX,kendall,2021-10-18,29.8,-98.8,2021,10,18,9,Fall,
Wells,ME,york,2021-10-18,43.3,-70.6,2021,10,18,10,Fall,
Chicago,IL,cook,2021-10-18,42.0,-87.7,2021,10,18,58,Fall,82.0
Carrollton,TX,dallas,2021-10-18,33.0,-96.9,2021,10,18,16,Fall,53.0
Fort Worth,TX,tarrant,2021-10-18,32.8,-97.4,2021,10,18,35,Fall,55.0
Minneapolis,MN,hennepin,2021-10-18,44.9,-93.3,2021,10,18,31,Fall,51.0
Bluffton,OH,allen,2021-10-18,40.9,-83.9,2021,10,18,2,Fall,36.0
Georgetown,TX,williamson,2021-10-18,30.6,-97.7,2021,10,18,16,Fall,
Greensboro,NC,guilford,2021-10-18,36.1,-79.8,2021,10,18,31,Fall,40.0
Pflugerville,TX,travis,2021-10-18,30.5,-97.6,2021,10,18,5,Fall,51.0
Spring Lake,NC,cumberland,2021-10-18,35.2,-79.0,2021,10,18,2,Fall,43.0
Madison,CT,new haven,2021-10-18,41.3,-72.6,2021,10,18,2,Fall,22.0
Lynn Center,IL,henry,2021-10-18,41.2,-90.3,2021,10,18,3,Fall,
Conway,SC,horry,2021-10-18,33.9,-79.0,2021,10,18,2,Fall,45.0
Mason,TX,mason,2021-10-18,30.7,-99.1,2021,10,18,134,Fall,
Bolivia,NC,brunswick,2021-10-18,34.0,-78.3,2021,10,18,8,Fall,
Grandview,TX,johnson,2021-10-18,32.3,-97.2,2021,10,18,6,Fall,48.0
Madison,AL,limestone,2021-10-18,34.7,-86.7,2021,10,18,6,Fall,
Austin,TX,travis,2021-10-18,30.4,-97.7,2021,10,18,43,Fall,51.0
Lampasas,TX,lampasas,2021-10-18,31.1,-98.1,2021,10,18,5,Fall,
Westpoint,IN,tippecanoe,2021-10-18,40.3,-87.0,2021,10,18,1,Fall,37.0
Mcdonough,GA,henry,2021-10-18,33.4,-84.1,2021,10,18,6,Fall,37.0
Pawleys Island,SC,georgetown,2021-10-18,33.4,-79.1,2021,10,18,100,Fall,
Harrisville,MI,alcona,2021-10-18,44.7,-83.3,2021,10,18,2,Fall,
Waynesboro,VA,waynesboro city,2021-10-18,38.1,-78.9,2021,10,18,4,Fall,
Madison,AL,madison,2021-10-18,34.7,-86.7,2021,10,18,12,Fall,40.0
Carolina Beach,NC,new hanover,2021-10-18,34.0,-77.9,2021,10,18,10,Fall,38.0
Tupelo,MS,lee,2021-10-19,34.2,-88.7,2021,10,19,40,Fall,43.0
Benson,AZ,cochise,2021-10-19,31.8,-110.3,2021,10,19,8,Fall,27.0
Hallettsville,TX,lavaca,2021-10-19,29.4,-96.9,2021,10,19,10,Fall,
Odenton,MD,anne arundel,2021-10-19,39.1,-76.7,2021,10,19,1,Fall,33.0
Midlothian,TX,ellis,2021-10-19,32.5,-97.0,2021,10,19,15,Fall,46.0
Dallas,TX,dallas,2021-10-19,32.6,-96.9,2021,10,19,23,Fall,53.0
Dallas,TX,dallas,2021-10-19,32.6,-96.8,2021,10,19,46,Fall,53.0
Tucson,AZ,pima,2021-10-19,32.2,-110.9,2021,10,19,38,Fall,54.0
Memphis,TN,shelby,2021-10-19,35.0,-89.8,2021,10,19,21,Fall,54.0
Prattville,AL,autauga,2021-10-19,32.5,-86.5,2021,10,19,2,Fall,
Broadview,IL,cook,2021-10-19,41.9,-87.9,2021,10,19,2,Fall,114.0
Arlington,TX,tarrant,2021-10-19,32.6,-97.2,2021,10,19,6,Fall,48.0
Morristown,NJ,morris,2021-10-19,40.8,-74.5,2021,10,19,1,Fall,37.0
Spring Lake,NC,cumberland,2021-10-19,35.2,-79.0,2021,10,19,2,Fall,47.0
Springdale,AR,washington,2021-10-19,36.1,-94.1,2021,10,19,8,Fall,41.0
Gallatin,TN,sumner,2021-10-19,36.4,-86.4,2021,10,19,1,Fall,52.0
Springfield,MO,greene,2021-10-19,37.2,-93.3,2021,10,19,6,Fall,40.0
Cleburne,TX,johnson,2021-10-19,32.3,-97.5,2021,10,19,12,Fall,45.0
Clemson,SC,pickens,2021-10-19,34.7,-82.8,2021,10,19,8,Fall,
Atchison,KS,atchison,2021-10-19,39.6,-95.1,2021,10,19,2,Fall,
Ivesdale,IL,champaign,2021-10-19,39.9,-88.5,2021,10,19,1,Fall,46.0
Athens,GA,clarke,2021-10-19,33.9,-83.3,2021,10,19,6,Fall,58.0
Newark,DE,new castle,2021-10-19,39.7,-75.8,2021,10,19,10,Fall,40.0
Gause,TX,milam,2021-10-19,30.7,-96.7,2021,10,19,4,Fall,
Moncure,NC,chatham,2021-10-19,35.6,-79.0,2021,10,19,1,Fall,
Suffield,CT,hartford,2021-10-19,42.0,-72.7,2021,10,19,2,Fall,30.0
Salem,MO,dent,2021-10-19,37.6,-91.5,2021,10,19,21,Fall,
Edwardsville,IL,madison,2021-10-19,38.8,-90.0,2021,10,19,20,Fall,59.0
Lakeville,MN,dakota,2021-10-19,44.7,-93.3,2021,10,19,3,Fall,52.0
Lakewood,NY,chautauqua,2021-10-19,42.1,-79.3,2021,10,19,1,Fall,45.0
Temple,TX,bell,2021-10-19,31.1,-97.3,2021,10,19,160,Fall,49.0
Saint Paul,MN,washington,2021-10-19,44.9,-93.1,2021,10,19,11,Fall,43.0
Saint Paul,MN,washington,2021-10-19,44.9,-92.9,2021,10,19,11,Fall,43.0
Saint Paul,MN,washington,2021-10-19,45.0,-93.0,2021,10,19,11,Fall,43.0
Paducah,KY,mccracken,2021-10-19,37.1,-88.7,2021,10,19,12,Fall,53.0
Boyds,MD,montgomery,2021-10-19,39.2,-77.3,2021,10,19,1,Fall,42.0
Waukegan,IL,lake,2021-10-19,42.4,-87.8,2021,10,19,12,Fall,37.0
Brick,NJ,ocean,2021-10-19,40.1,-74.1,2021,10,19,6,Fall,36.0
Dallas,TX,dallas,2021-10-19,32.8,-96.8,2021,10,19,138,Fall,53.0
Oak Park,IL,cook,2021-10-19,41.9,-87.8,2021,10,19,1,Fall,114.0
Lansdale,PA,montgomery,2021-10-19,40.2,-75.3,2021,10,19,4,Fall,37.0
Minnetonka,MN,hennepin,2021-10-19,44.9,-93.5,2021,10,19,2,Fall,48.0
Temperance,MI,monroe,2021-10-19,41.8,-83.6,2021,10,19,1,Fall,32.0
Texarkana,AR,miller,2021-10-19,33.5,-94.0,2021,10,19,30,Fall,
Spring Hill,TN,maury,2021-10-19,35.7,-86.9,2021,10,19,1,Fall,17.0
Morrisville,PA,bucks,2021-10-19,40.2,-74.9,2021,10,19,6,Fall,35.0
Cherokee,TX,san saba,2021-10-19,31.0,-98.7,2021,10,19,1,Fall,
Absecon,NJ,atlantic,2021-10-19,39.5,-74.5,2021,10,19,8,Fall,33.0
Los Angeles,CA,los angeles,2021-10-19,34.1,-118.2,2021,10,19,95,Fall,59.0
New Cumberland,PA,cumberland,2021-10-19,40.2,-76.9,2021,10,19,17,Fall,24.0
Wylie,TX,collin,2021-10-19,33.0,-96.5,2021,10,19,60,Fall,
Lusby,MD,calvert,2021-10-19,38.3,-76.4,2021,10,19,1,Fall,42.0
Fort Worth,TX,tarrant,2021-10-19,32.9,-97.4,2021,10,19,105,Fall,48.0
Chicago,IL,cook,2021-10-19,41.9,-87.7,2021,10,19,58,Fall,114.0
Sanford,NC,lee,2021-10-19,35.6,-79.1,2021,10,19,12,Fall,
Sand Springs,OK,tulsa,2021-10-19,36.1,-96.3,2021,10,19,3,Fall,67.0
Pflugerville,TX,travis,2021-10-19,30.5,-97.6,2021,10,19,4,Fall,46.0
New Berlin,WI,waukesha,2021-10-19,43.0,-88.1,2021,10,19,1,Fall,53.0
Churchton,MD,anne arundel,2021-10-19,38.8,-76.5,2021,10,19,2,Fall,33.0
Mabel,MN,fillmore,2021-10-19,43.5,-91.9,2021,10,19,1,Fall,
Winston Salem,NC,forsyth,2021-10-19,36.1,-80.3,2021,10,19,132,Fall,46.0
Sewickley,PA,allegheny,2021-10-19,40.5,-80.2,2021,10,19,4,Fall,75.0
Nashville,TN,davidson,2021-10-19,36.1,-86.9,2021,10,19,22,Fall,57.0
Mount Carmel,IL,wabash,2021-10-19,38.4,-87.8,2021,10,19,7,Fall,
Mount Pleasant,TX,titus,2021-10-19,33.2,-95.0,2021,10,19,10,Fall,
Plano,TX,collin,2021-10-19,33.0,-96.8,2021,10,19,60,Fall,
Annapolis,MD,anne arundel,2021-10-19,38.9,-76.5,2021,10,19,10,Fall,33.0
Fairhope,AL,baldwin,2021-10-19,30.5,-87.9,2021,10,19,4,Fall,41.0
New Ringgold,PA,schuylkill,2021-10-19,40.6,-76.0,2021,10,19,0,Fall,
Playa Del Rey,CA,los angeles,2021-10-19,34.0,-118.4,2021,10,19,12,Fall,59.0
Fredericksburg,VA,stafford,2021-10-19,38.2,-77.3,2021,10,19,430,Fall,41.0
Cassopolis,MI,cass,2021-10-19,41.9,-86.0,2021,10,19,1,Fall,42.0
Fredericksburg,VA,fredericksburg city,2021-10-19,38.2,-77.3,2021,10,19,172,Fall,
Lenexa,KS,johnson,2021-10-19,39.0,-94.7,2021,10,19,6,Fall,37.0
Alpha,IL,henry,2021-10-19,41.2,-90.4,2021,10,19,1,Fall,
Pismo Beach,CA,san luis obispo,2021-10-19,35.2,-120.7,2021,10,19,6,Fall,42.0
Allen,TX,collin,2021-10-19,33.1,-96.7,2021,10,19,75,Fall,
Fredericksburg,VA,spotsylvania,2021-10-19,38.2,-77.3,2021,10,19,344,Fall,
Georgetown,TX,williamson,2021-10-19,30.6,-97.7,2021,10,19,8,Fall,
Dallas,TX,dallas,2021-10-19,32.9,-96.7,2021,10,19,207,Fall,53.0
The Colony,TX,denton,2021-10-19,33.1,-96.9,2021,10,19,6,Fall,58.0
Jordan,NY,onondaga,2021-10-19,43.1,-76.5,2021,10,19,2,Fall,42.0
Hessel,MI,mackinac,2021-10-19,46.0,-84.4,2021,10,19,1,Fall,
Saint Paul,MN,hennepin,2021-10-19,45.0,-93.0,2021,10,19,3,Fall,48.0
Saint Paul,MN,hennepin,2021-10-19,44.9,-92.9,2021,10,19,3,Fall,48.0
Saint Paul,MN,hennepin,2021-10-19,44.9,-93.1,2021,10,19,3,Fall,48.0
Omaha,NE,douglas,2021-10-19,41.2,-96.1,2021,10,19,19,Fall,52.0
Lake Hiawatha,NJ,morris,2021-10-19,40.9,-74.4,2021,10,19,2,Fall,37.0
Glen Allen,VA,henrico,2021-10-19,37.7,-77.6,2021,10,19,4,Fall,40.0
Dobbin,TX,montgomery,2021-10-19,30.4,-95.8,2021,10,19,6,Fall,64.0
Austin,TX,travis,2021-10-19,30.3,-97.7,2021,10,19,129,Fall,46.0
Versailles,KY,woodford,2021-10-19,38.1,-84.7,2021,10,19,2,Fall,
Omaha,NE,sarpy,2021-10-19,41.2,-96.2,2021,10,19,4,Fall,47.0
Media,PA,delaware,2021-10-19,39.9,-75.4,2021,10,19,0,Fall,39.0
Old Lyme,CT,new london,2021-10-19,41.3,-72.3,2021,10,19,3,Fall,17.0
Saint Paul,MN,dakota,2021-10-19,45.0,-93.0,2021,10,19,11,Fall,52.0
Saint Paul,MN,dakota,2021-10-19,44.9,-92.9,2021,10,19,11,Fall,52.0
Saint Paul,MN,dakota,2021-10-19,44.9,-93.1,2021,10,19,11,Fall,52.0
Urbana,IL,champaign,2021-10-19,40.1,-88.2,2021,10,19,1,Fall,46.0
Dallas,TX,collin,2021-10-19,32.6,-96.9,2021,10,19,2,Fall,
Dallas,TX,collin,2021-10-19,32.6,-96.8,2021,10,19,4,Fall,
Greenville,SC,greenville,2021-10-19,34.9,-82.4,2021,10,19,7,Fall,52.0
Dallas,TX,collin,2021-10-19,32.8,-96.8,2021,10,19,12,Fall,
Dallas,TX,collin,2021-10-19,32.9,-96.7,2021,10,19,18,Fall,
Austin,TX,williamson,2021-10-19,30.3,-97.7,2021,10,19,9,Fall,
Milwaukee,WI,milwaukee,2021-10-19,43.0,-88.0,2021,10,19,29,Fall,52.0
Omaha,NE,sarpy,2021-10-19,41.2,-96.1,2021,10,19,4,Fall,47.0
Omaha,NE,douglas,2021-10-19,41.2,-96.2,2021,10,19,19,Fall,52.0
Saint Paul,MN,ramsey,2021-10-19,44.9,-92.9,2021,10,19,43,Fall,45.0
Corpus Christi,TX,nueces,2021-10-19,27.8,-97.4,2021,10,19,5,Fall,42.0
Cookville,TX,titus,2021-10-19,33.2,-94.8,2021,10,19,2,Fall,
Bon Aqua,TN,hickman,2021-10-19,36.0,-87.3,2021,10,19,2,Fall,
Saint Paul,MN,ramsey,2021-10-19,45.0,-93.0,2021,10,19,43,Fall,45.0
Walloon Lake,MI,charlevoix,2021-10-19,45.3,-84.9,2021,10,19,1,Fall,
Saint Paul,MN,ramsey,2021-10-19,44.9,-93.1,2021,10,19,43,Fall,45.0
Thomson,GA,mcduffie,2021-10-19,33.5,-82.5,2021,10,19,4,Fall,
Hogansville,GA,troup,2021-10-19,33.2,-84.9,2021,10,19,1,Fall,
Wappingers Falls,NY,dutchess,2021-10-19,41.5,-74.0,2021,10,19,12,Fall,31.0
Austin,TX,hays,2021-10-19,30.3,-97.7,2021,10,19,3,Fall,
Dallas,TX,collin,2021-10-20,32.8,-96.7,2021,10,20,16,Fall,
Slatersville,RI,providence,2021-10-20,42.0,-71.6,2021,10,20,1,Fall,47.0
Saranac Lake,NY,franklin,2021-10-20,44.4,-74.2,2021,10,20,3,Fall,
Hayes,VA,gloucester,2021-10-20,37.3,-76.5,2021,10,20,2,Fall,
Simpsonville,SC,greenville,2021-10-20,34.7,-82.3,2021,10,20,1,Fall,61.0
Chandler,TX,henderson,2021-10-20,32.2,-95.5,2021,10,20,3,Fall,
Conway,SC,horry,2021-10-20,33.9,-79.0,2021,10,20,2,Fall,48.0
Chapel Hill,NC,orange,2021-10-20,35.9,-79.0,2021,10,20,8,Fall,
Newport,RI,newport,2021-10-20,41.5,-71.3,2021,10,20,1,Fall,
New Market,TN,jefferson,2021-10-20,36.0,-83.5,2021,10,20,5,Fall,44.0
Nashville,TN,davidson,2021-10-20,36.2,-86.8,2021,10,20,22,Fall,60.0
Sewickley,PA,allegheny,2021-10-20,40.5,-80.2,2021,10,20,8,Fall,90.0
Northford,CT,new haven,2021-10-20,41.4,-72.8,2021,10,20,1,Fall,52.0
Berlin,CT,hartford,2021-10-20,41.6,-72.7,2021,10,20,3,Fall,41.0
Charlestown,RI,washington,2021-10-20,41.4,-71.6,2021,10,20,1,Fall,18.0
Dallas,TX,collin,2021-10-20,32.9,-96.7,2021,10,20,2,Fall,
New Franklin,MO,howard,2021-10-20,39.0,-92.6,2021,10,20,2,Fall,
Dallas,TX,collin,2021-10-20,32.8,-96.8,2021,10,20,10,Fall,
The Colony,TX,denton,2021-10-20,33.1,-96.9,2021,10,20,16,Fall,44.0
Chicago,IL,cook,2021-10-20,41.9,-87.6,2021,10,20,58,Fall,70.0
Bonham,TX,fannin,2021-10-20,33.6,-96.2,2021,10,20,2,Fall,
Oak Ridge,TN,anderson,2021-10-20,36.0,-84.2,2021,10,20,1,Fall,34.0
Newport News,VA,newport news city,2021-10-20,37.1,-76.5,2021,10,20,5,Fall,
Tucson,AZ,pima,2021-10-20,32.4,-111.0,2021,10,20,114,Fall,55.0
Bon Aqua,TN,hickman,2021-10-20,36.0,-87.3,2021,10,20,1,Fall,
Scottsville,NY,monroe,2021-10-20,43.0,-77.7,2021,10,20,2,Fall,52.0
Dallas,TX,collin,2021-10-20,32.9,-96.8,2021,10,20,12,Fall,
Hooksett,NH,merrimack,2021-10-20,43.1,-71.5,2021,10,20,2,Fall,
Thomson,GA,mcduffie,2021-10-20,33.5,-82.5,2021,10,20,8,Fall,
Harrisville,MI,alcona,2021-10-20,44.7,-83.3,2021,10,20,2,Fall,
Charlotte,NC,mecklenburg,2021-10-20,35.2,-80.9,2021,10,20,14,Fall,57.0
Bowie,MD,prince georges,2021-10-20,38.9,-76.7,2021,10,20,5,Fall,
Bloomington,IN,monroe,2021-10-20,39.2,-86.5,2021,10,20,3,Fall,55.0
Trumbull,CT,fairfield,2021-10-20,41.3,-73.2,2021,10,20,3,Fall,36.0
Murray,KY,calloway,2021-10-20,36.6,-88.3,2021,10,20,32,Fall,
Trenton,NJ,burlington,2021-10-20,40.2,-74.7,2021,10,20,3,Fall,
Morongo Valley,CA,san bernardino,2021-10-20,34.0,-116.6,2021,10,20,4,Fall,64.0
Norristown,PA,montgomery,2021-10-20,40.2,-75.4,2021,10,20,16,Fall,49.0
Oilville,VA,goochland,2021-10-20,37.7,-77.8,2021,10,20,1,Fall,
Halifax,PA,dauphin,2021-10-20,40.5,-76.9,2021,10,20,10,Fall,45.0
Clemmons,NC,forsyth,2021-10-20,36.0,-80.4,2021,10,20,1,Fall,46.0
Irving,TX,dallas,2021-10-20,32.8,-97.0,2021,10,20,6,Fall,52.0
Coventry,CT,tolland,2021-10-20,41.8,-72.3,2021,10,20,1,Fall,
Bryan,TX,brazos,2021-10-20,30.7,-96.4,2021,10,20,48,Fall,40.0
Joshua Tree,CA,san bernardino,2021-10-20,34.1,-116.3,2021,10,20,3,Fall,64.0
Missouri City,TX,fort bend,2021-10-20,29.6,-95.6,2021,10,20,9,Fall,
Monmouth Beach,NJ,monmouth,2021-10-20,40.3,-74.0,2021,10,20,2,Fall,44.0
Jonesborough,TN,washington,2021-10-20,36.3,-82.6,2021,10,20,2,Fall,
Stearns,KY,mccreary,2021-10-20,36.8,-84.6,2021,10,20,1,Fall,
Moneta,VA,bedford,2021-10-20,37.2,-79.6,2021,10,20,2,Fall,
Spring Lake,NC,cumberland,2021-10-20,35.2,-79.0,2021,10,20,6,Fall,56.0
Murrells Inlet,SC,horry,2021-10-20,33.6,-79.1,2021,10,20,4,Fall,48.0
Supply,NC,brunswick,2021-10-20,33.9,-78.4,2021,10,20,100,Fall,
Spring Hill,TN,maury,2021-10-20,35.7,-86.9,2021,10,20,1,Fall,31.0
Hackensack,NJ,bergen,2021-10-20,40.9,-74.0,2021,10,20,2,Fall,43.0
North Providence,RI,providence,2021-10-20,41.9,-71.5,2021,10,20,6,Fall,47.0
Cincinnati,OH,clermont,2021-10-20,39.1,-84.4,2021,10,20,3,Fall,55.0
Tulsa,OK,creek,2021-10-20,36.1,-95.9,2021,10,20,4,Fall,39.0
Tallahassee,FL,leon,2021-10-20,30.4,-84.1,2021,10,20,12,Fall,44.0
Mount Sidney,VA,augusta,2021-10-20,38.3,-79.0,2021,10,20,3,Fall,
Cookville,TX,titus,2021-10-20,33.2,-94.8,2021,10,20,8,Fall,
Henrico,VA,henrico,2021-10-20,37.5,-77.3,2021,10,20,16,Fall,38.0
Cincinnati,OH,hamilton,2021-10-20,39.1,-84.4,2021,10,20,111,Fall,68.0
North Haven,CT,new haven,2021-10-20,41.4,-72.9,2021,10,20,2,Fall,52.0
Cape Charles,VA,northampton,2021-10-20,37.3,-76.0,2021,10,20,3,Fall,
Mount Cory,OH,hancock,2021-10-20,40.9,-83.8,2021,10,20,6,Fall,
Bridgeview,IL,cook,2021-10-20,41.8,-87.8,2021,10,20,3,Fall,70.0
Buzzards Bay,MA,barnstable,2021-10-20,41.8,-70.6,2021,10,20,6,Fall,35.0
Trenton,NJ,mercer,2021-10-20,40.2,-74.7,2021,10,20,19,Fall,55.0
Henrico,VA,richmond city,2021-10-20,37.5,-77.3,2021,10,20,3,Fall,43.0
Binghamton,NY,broome,2021-10-20,42.1,-75.9,2021,10,20,51,Fall,
Chester,VA,chesterfield,2021-10-20,37.4,-77.4,2021,10,20,1,Fall,40.0
Dallas,TX,dallas,2021-10-20,32.8,-96.7,2021,10,20,184,Fall,52.0
Rockfield,KY,warren,2021-10-20,36.9,-86.6,2021,10,20,5,Fall,55.0
Fredericksburg,VA,fredericksburg city,2021-10-20,38.2,-77.3,2021,10,20,172,Fall,
Venice,CA,los angeles,2021-10-20,34.0,-118.5,2021,10,20,10,Fall,61.0
Media,PA,delaware,2021-10-20,39.9,-75.4,2021,10,20,20,Fall,54.0
Grand Rapids,MI,kent,2021-10-20,43.0,-85.6,2021,10,20,16,Fall,53.0
Grand Rapids,MI,kent,2021-10-20,42.9,-85.6,2021,10,20,16,Fall,53.0
Wilson,NC,wilson,2021-10-20,35.7,-78.0,2021,10,20,3,Fall,
Greensboro,NC,guilford,2021-10-20,36.0,-79.9,2021,10,20,31,Fall,44.0
Pittston,PA,luzerne,2021-10-20,41.3,-75.8,2021,10,20,15,Fall,
Amherst,VA,amherst,2021-10-20,37.6,-79.0,2021,10,20,2,Fall,
Fredericksburg,VA,spotsylvania,2021-10-20,38.2,-77.3,2021,10,20,344,Fall,
Farmersville,TX,collin,2021-10-20,33.1,-96.3,2021,10,20,35,Fall,
Fredericksburg,VA,stafford,2021-10-20,38.2,-77.3,2021,10,20,430,Fall,44.0
Goldsboro,NC,wayne,2021-10-20,35.4,-78.0,2021,10,20,6,Fall,
Vicksburg,MI,kalamazoo,2021-10-20,42.1,-85.5,2021,10,20,2,Fall,55.0
Glen Rose,TX,somervell,2021-10-20,32.2,-97.8,2021,10,20,1,Fall,
Plains,GA,sumter,2021-10-20,32.0,-84.4,2021,10,20,4,Fall,42.0
Glen Ellyn,IL,dupage,2021-10-20,41.9,-88.1,2021,10,20,3,Fall,51.0
Utica,IL,la salle,2021-10-20,41.3,-89.0,2021,10,20,2,Fall,
Greenville,SC,greenville,2021-10-20,34.9,-82.4,2021,10,20,7,Fall,61.0
Long Beach,MS,harrison,2021-10-20,30.4,-89.2,2021,10,20,2,Fall,44.0
Pelham,GA,mitchell,2021-10-20,31.2,-84.1,2021,10,20,10,Fall,
Woodway,TX,mclennan,2021-10-20,31.5,-97.2,2021,10,20,40,Fall,41.0
Albuquerque,NM,bernalillo,2021-10-20,35.1,-106.7,2021,10,20,15,Fall,62.0
Albuquerque,NM,bernalillo,2021-10-20,35.2,-106.6,2021,10,20,15,Fall,62.0
Lockport,NY,niagara,2021-10-20,43.2,-78.7,2021,10,20,2,Fall,43.0
Linwood,NJ,atlantic,2021-10-20,39.3,-74.6,2021,10,20,1,Fall,43.0
Urbana,IL,champaign,2021-10-20,40.1,-88.2,2021,10,20,2,Fall,49.0
Round Rock,TX,williamson,2021-10-20,30.5,-97.6,2021,10,20,12,Fall,
Phoenixville,PA,chester,2021-10-20,40.1,-75.6,2021,10,20,1,Fall,49.0
Groton,CT,new london,2021-10-20,41.3,-72.0,2021,10,20,33,Fall,35.0
Allen,TX,collin,2021-10-20,33.1,-96.7,2021,10,20,9,Fall,
Pismo Beach,CA,san luis obispo,2021-10-20,35.2,-120.7,2021,10,20,6,Fall,44.0
Lewisville,TX,denton,2021-10-20,33.0,-97.0,2021,10,20,12,Fall,44.0
Windsor,VA,isle of wight,2021-10-20,36.9,-76.7,2021,10,20,1,Fall,
Windsor,VA,isle of wight,2021-10-20,36.8,-76.7,2021,10,20,1,Fall,
Avalon,NJ,cape may,2021-10-20,39.1,-74.7,2021,10,20,20,Fall,
Mebane,NC,alamance,2021-10-20,36.1,-79.3,2021,10,20,1,Fall,
Donnellson,IA,lee,2021-10-20,40.7,-91.6,2021,10,20,4,Fall,
Mebane,NC,alamance,2021-10-20,36.0,-79.3,2021,10,20,2,Fall,
Orange Beach,AL,baldwin,2021-10-20,30.3,-87.6,2021,10,20,8,Fall,38.0
East Falmouth,MA,barnstable,2021-10-20,41.6,-70.6,2021,10,20,12,Fall,35.0
Wappingers Falls,NY,dutchess,2021-10-20,41.5,-74.0,2021,10,20,4,Fall,41.0
Georgetown,TX,williamson,2021-10-20,30.6,-97.7,2021,10,20,8,Fall,
Garner,NC,wake,2021-10-20,35.7,-78.6,2021,10,20,1,Fall,51.0
Raleigh,NC,wake,2021-10-20,35.8,-78.7,2021,10,20,24,Fall,51.0
Athens,GA,clarke,2021-10-20,33.9,-83.3,2021,10,20,6,Fall,62.0
Laguna Beach,CA,orange,2021-10-20,33.5,-117.8,2021,10,20,24,Fall,52.0
Atlanta,GA,fulton,2021-10-20,33.9,-84.2,2021,10,20,29,Fall,62.0
Owensboro,KY,daviess,2021-10-20,37.7,-87.2,2021,10,20,4,Fall,68.0
Atlanta,GA,dekalb,2021-10-20,33.9,-84.2,2021,10,20,17,Fall,60.0
Gause,TX,milam,2021-10-20,30.7,-96.7,2021,10,20,4,Fall,
Lansdale,PA,montgomery,2021-10-20,40.2,-75.3,2021,10,20,2,Fall,49.0
Dallas,TX,dallas,2021-10-20,32.8,-96.8,2021,10,20,115,Fall,52.0
Atlanta,GA,cobb,2021-10-20,33.9,-84.2,2021,10,20,8,Fall,41.0
Edwardsville,IL,madison,2021-10-20,38.8,-90.0,2021,10,20,4,Fall,61.0
Garrettsville,OH,portage,2021-10-20,41.3,-81.1,2021,10,20,2,Fall,48.0
Wapello,IA,louisa,2021-10-20,41.2,-91.2,2021,10,20,3,Fall,
Duxbury,MA,plymouth,2021-10-20,42.0,-70.7,2021,10,20,1,Fall,34.0
Manteo,NC,dare,2021-10-20,35.9,-75.7,2021,10,20,15,Fall,
Ridgewood,NJ,bergen,2021-10-20,41.0,-74.1,2021,10,20,2,Fall,43.0
Annapolis,MD,anne arundel,2021-10-20,38.9,-76.5,2021,10,20,10,Fall,41.0
Plano,TX,collin,2021-10-20,33.0,-96.7,2021,10,20,30,Fall,
Gettysburg,PA,adams,2021-10-20,39.8,-77.2,2021,10,20,5,Fall,51.0
Plano,TX,collin,2021-10-20,33.1,-96.7,2021,10,20,6,Fall,
Downers Grove,IL,dupage,2021-10-20,41.8,-88.0,2021,10,20,1,Fall,51.0
Richmond,VA,richmond city,2021-10-20,37.5,-77.4,2021,10,20,31,Fall,43.0
Apex,NC,wake,2021-10-20,35.8,-78.9,2021,10,20,1,Fall,51.0
Arlington,MA,middlesex,2021-10-20,42.4,-71.2,2021,10,20,15,Fall,36.0
Mansfield,TX,tarrant,2021-10-20,32.6,-97.1,2021,10,20,30,Fall,51.0
Richmond,VA,henrico,2021-10-20,37.5,-77.4,2021,10,20,7,Fall,38.0
Richmond,VA,chesterfield,2021-10-20,37.5,-77.4,2021,10,20,7,Fall,40.0
Arlington,TX,tarrant,2021-10-20,32.6,-97.1,2021,10,20,18,Fall,51.0
Arlington,TX,tarrant,2021-10-20,32.7,-97.1,2021,10,20,18,Fall,51.0
Dublin,TX,erath,2021-10-20,32.1,-98.3,2021,10,20,10,Fall,
Wake Forest,NC,wake,2021-10-20,36.0,-78.6,2021,10,20,6,Fall,51.0
Pope Army Airfield,NC,cumberland,2021-10-20,35.2,-79.0,2021,10,20,6,Fall,56.0
Tupelo,MS,lee,2021-10-20,34.2,-88.7,2021,10,20,40,Fall,35.0
Tulsa,OK,tulsa,2021-10-20,36.1,-95.9,2021,10,20,32,Fall,55.0
